"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10"
113,550223341526;73,873536745646;112,859563863177;82,4777996096025;104,400395499614;86,1225884532866;82,0286195047574;112,366230097688;101,286991860858;82,6258012320926
117,645810447933;76,8254723613992;109,033246861916;85,2257489693459;104,569736354486;89,0909309881162;83,8109897571796;116,878243668266;104,50759477136;80,7891105154631
113,249727097255;75,9894449621237;111,607821507922;88,4212355014695;102,266207228895;93,5387585433431;83,3519634309154;118,839923661866;100,842334250259;81,9471985615814
108,188059643757;71,4100476084816;114,557310132688;90,9888483809218;108,566624695431;98,2546162918598;77,9639272960088;118,402098418464;101,516806739169;80,2076411746868
106,219150933976;73,3943174271718;111,37487565532;89,7634100352928;108,185813195381;93,1326109230562;78,5853851395191;121,561703670788;106,255905896227;75,792235396118
107,516689453421;72,0468080365389;113,857547021086;89,0427405751875;104,941167404098;93,7205265053988;79,154882930324;125,272118644919;108,051047068988;69,5082702377623
113,332527803103;70,2339758393884;117,649517926606;88,0277469828596;105,045958036988;93,7507937029019;82,0662236337241;128,915591802139;107,282917556893;72,4522424814977
113,096947695552;70,8501155905008;112,083621239087;86,694903732301;102,058779281475;93,5963769392255;81,1744022335961;127,309353736849;111,572064611412;72,5662004137402
118,588061541423;69,4041529722744;108,043222319075;87,3422150199932;101,94233825809;92,1717045649084;84,1387141800758;129,371482097637;107,320000791089;75,9705334592807
125,244581291773;71,7728858773093;110,087305976161;91,131650181973;101,070077605266;94,4430832713697;82,9068766028081;127,839077306733;107,186073836407;76,4360082321241
126,700491322264;67,8621372459941;110,266196535205;89,7672258381071;106,993223646004;89,7906335568149;82,3892462277078;123,977988692506;108,158227618954;80,8403323752622
128,484561491211;68,740334035967;115,180999600809;93,3891282578462;106,542908659071;87,7159094154101;80,5167430879054;124,315220243647;110,055066202094;81,1684183934608
131,503927783801;69,0809724071902;122,995726450969;94,4907027984346;113,901428417552;83,7769168780648;87,3456052725305;125,284076575832;109,934946753673;85,4040874144353
121,301320954151;63,1569761612586;122,240534920545;88,9008704239546;113,673194666659;75,7536692986172;86,3030812372956;129,543768066489;109,081677884239;88,3488704482259
124,278999693866;60,9902775074338;119,724066491165;93,9214932089492;111,6347120543;76,1851221391712;84,1029357577452;122,279177289517;114,278964892102;91,4649411915118
129,763764867528;62,9139135642927;122,165136729765;93,471074937533;115,962078705606;77,5976434801443;85,081878998433;126,669450496297;114,293595363253;90,5206633868773
136,193908434512;61,3057925213768;119,673282367652;99,2177096668255;109,873064573942;75,9540913891094;86,7778905281288;130,08777822545;119,22396379766;93,7815213759791
138,729581011789;62,8433416449428;124,495944111314;95,3785803109026;113,169805811619;76,9232770208404;84,0790827624313;127,141311240049;120,324329924736;88,1385844870955
143,496731156081;63,9936151790103;122,99520926275;96,8336619285651;112,714150436685;77,3689087195586;83,5561935999469;132,962540533243;123,872487942086;90,7991110419769
147,725071452419;62,4977384261958;120,343597085708;96,5641572640993;112,756993530769;77,2547664613537;85,2739072512893;129,102284577;131,545679635239;95,0652803424644
162,761588404156;62,0125668384339;120,735086101246;95,0327205889578;112,661616654015;76,0370598314853;87,3323180817555;130,062880090408;127,661437199454;91,24612776171
167,212492630417;65,0039135200061;117,072404579315;93,1676694897887;115,192821909878;79,1792344700146;90,2818375934111;131,823049122096;127,296310922682;87,7687953621672
162,998135447702;61,766303513614;123,260737137887;93,5386334049688;116,245856733484;76,8653596561273;96,0184173351499;133,804410328686;128,997618960157;85,0571413034462
157,376380175243;61,8136547387807;120,928562841205;98,0637648747902;112,429196761154;75,4104284474486;98,745467433476;129,88386211632;127,603740675827;85,9304971494606
159,538412463395;59,8842554305431;126,861090589161;102,932710384219;114,453918306732;77,6373705145798;97,5758156054814;129,269940592157;127,506473637078;86,8218780126077
162,560673967026;61,385659443055;121,040620180306;102,476994672783;117,283347824499;80,0560006870362;96,24875003663;130,96208687248;118,853869366721;88,1825850557982
157,419238364499;59,4021039620151;121,074872023789;96,4849852358467;122,536818627003;80,2414506557055;93,1387204031861;121,378299600616;115,38168000232;81,9906166878746
154,346481181735;60,3134065381197;127,192033062194;99,2588271726667;133,221809759926;80,3198882321986;94,7028666809818;122,516786562881;122,666246032551;84,0780296373842
165,268445908649;60,9145013713828;137,569746320668;100,092824625974;138,79505589622;78,4059166720379;94,3177525097563;123,384711740626;129,669301460592;80,0258374104939
161,755557810457;58,6952819153321;141,118872570899;101,506001099134;140,543378883513;73,5117335418894;97,5738909796837;130,405170252963;124,986210777938;82,2618103239392
152,348083993567;59,1337757550475;148,366374183586;99,9353993299216;142,927354648127;72,7950093722266;101,716013710083;126,134334148564;126,87030418266;80,1545949690491
152,816521039214;57,205013007225;156,630281586244;100,545438257524;150,290572801931;71,0672966906906;100,708445894816;125,275282779653;127,049062803967;78,1202566222966
154,396862021706;53,3150636912797;151,678770166177;98,7514855212011;142,828062446215;67,3162359912346;102,504466194181;128,8322376767;124,288505768041;76,187311452963
157,412183319847;56,9939847824186;153,093483139583;98,7320977018948;140,203210159555;69,3633106807147;101,949316929908;128,742119872465;131,800405029007;71,8515590276605
158,201812288089;54,7979864088364;140,91376234996;96,4133939718907;139,557211781374;68,1546088130014;99,4201180467518;124,639980615369;132,207131025093;71,9350659035312
158,664977708898;55,7674829092612;146,387359123446;88,6687607210322;140,784490671105;75,0658629168172;100,890669139927;122,830090102474;129,644331764021;74,1028539780659
162,088709688828;55,9546108017616;142,815212258711;85,8192682705775;136,230863232418;71,8012845146784;98,1576610747479;115,470564022077;122,898873516002;80,2222073748591
162,697653547364;56,433716826524;141,270897327553;86,1925150772321;132,255867256814;73,3123450497419;91,6052337774012;117,5835664336;120,459491716635;84,9575060103841
148,973692312086;56,8213366816511;144,836242903745;87,2725194414847;126,94876272001;76,3661627158364;94,7020542163256;114,140382294093;110,668131718722;89,9371049174773
144,024573098344;59,0158291267384;143,184153879396;84,6812645269716;123,375889175797;76,1747107072174;91,9470282633334;113,091545657623;112,619046809168;89,7461939099694
137,271322085318;59,9733912544476;146,848011662954;86,2144017248451;128,151876245268;78,1461958144884;91,2174910398003;118,323428402237;120,452842646822;87,2375782263251
138,132780460575;54,7922837118782;149,525734486114;93,7004768707846;132,568905848616;79,2867681773781;87,3170537344857;118,578243814087;120,155902393844;91,5845783247914
145,446314594164;51,5353513365992;150,849214756756;82,9987371860915;128,461765451987;80,6993444883485;92,9589436329291;113,155580477471;109,921939873927;92,4093117027333
139,43540858156;52,4143402500748;155,244211586612;85,1246078452688;132,584619479151;79,7301624029351;95,0582059556742;115,987510669701;114,380651077287;96,6264879677486
132,821062851197;53,5797580822308;164,512809294457;83,1710142160609;133,169744328854;80,7158833353678;91,7734713321954;119,459736585193;107,697508631652;97,1014569065768
134,50616969665;52,9495371689782;159,359579020707;78,50043889631;135,052482977562;81,1508736577775;90,1254578875278;119,464538695959;112,264768802525;100,424484147779
129,408485364969;54,3679916285533;148,790369408469;76,2454193007925;139,097556456911;79,5942169328353;94,69789719721;116,099632388071;114,169085580404;101,114881744935
127,243308023377;54,2315448055609;149,262429845348;79,1128787081742;137,027832473995;76,1323686333795;89,5373767175579;121,467243967011;111,163266730504;103,32345710916
130,817119667849;56,8610413991437;154,648662455432;85,6944892565103;133,645859588752;77,1867968657931;81,1473966006569;118,259700991369;112,652685585566;100,23966184156
139,715172271189;57,2234173105185;160,187815423904;83,7441693898619;132,220045076131;79,4221844068937;78,5476284503911;115,371093294122;116,08366149435;100,862700770717
137,834073438485;58,0853917346793;151,063682175011;81,7509081409911;136,36565211233;76,7658155609077;77,7674466430571;117,582628863183;115,695286233191;101,739878527235
146,302141327831;56,8509734214364;149,646123444294;73,5823284682609;131,89955686454;80,4196341116765;78,5387518576804;117,344678016718;118,314598778333;96,4899433630447
159,195742096327;58,1255850767932;148,334026990583;72,0097641708929;135,294594731801;80,719681321317;74,948813356875;113,94816332756;115,434368954504;104,49048552464
158,811711006269;58,7519568443558;149,542240915473;71,612135469374;139,162270967965;79,2957865690012;72,2544003859478;109,453977669942;116,250269148303;107,503780727667
162,46291578127;52,6847733508062;147,318993373999;74,8070148207136;134,680592208506;78,4492031276481;74,324560945546;110,873322771645;120,320655182699;108,854246564272
163,973546547094;51,2074337693697;134,938050102006;77,4632212506253;126,711294054961;81,3103092109288;72,3608279528013;112,089991360602;122,507929628915;109,748610113868
169,354199640283;48,5342720975769;136,828857654232;80,0514307578398;124,73660679138;81,5011169921009;71,4212451166709;111,76955955235;126,79430306202;105,560272548752
157,98539476338;49,5799862912565;128,415779730686;78,3409557906487;130,494361807499;84,5177957782641;72,073752661617;116,48594989472;127,270175575269;110,545958171629
148,25303547848;50,4134337421203;128,544011672209;79,901764839642;131,047052316878;88,4602747458617;72,4307184162154;112,482386153875;122,880967729595;111,777719554544
151,828614383517;49,2328877288256;124,212280685294;81,2140603103568;135,182377060703;90,4805387155057;75,5698072756485;109,479937909586;122,034208341614;108,396807117568
157,132652033397;48,7573753220864;114,370744216519;82,5975701448794;135,503510113742;87,5299769994071;76,73422010872;110,828300917328;120,884303513451;116,69424022071
153,13079617177;49,9190386800971;118,262353135764;79,6647552901826;134,092527717901;89,755131004706;74,1947148185053;115,923021354239;120,715813028545;120,629165590297
157,162198443821;50,1340619415243;114,870444114987;78,5299784068264;139,392806383546;91,5658210677835;74,9775821776464;110,920112692955;123,815889590255;117,929875824909
160,167816968;52,034491083191;113,413685404596;73,1580756328099;139,628194528586;92,1758839744885;77,0024740034765;109,749751946445;121,797631969254;119,688850832685
162,892172185221;49,1287154315235;110,505094726818;69,2053534533829;141,530695976817;89,6982984147578;75,8211177549221;114,009091939554;121,612509949648;119,897088508246
164,289903209012;50,0840851190106;106,219866047056;70,7789406551563;146,511763725973;92,1853098948277;77,9990526105164;113,333468973843;123,740348442949;119,00839029751
168,81060525748;51,6593718975589;97,8553871009675;68,4638868455425;144,777103573988;91,8788699530053;77,0135853568981;113,144840251746;122,463273820062;119,590563769942
173,010486626958;51,3121738560619;95,6435661292195;64,2237035745207;150,70573574775;93,6791138024286;77,4169196314052;110,879269898102;121,416452070702;121,676920525208
167,35292260875;49,7677429494845;96,7425697272286;66,1134963919496;149,577456390573;101,506184867057;76,3177133800515;111,134484152493;124,424147212793;127,216144759029
166,090717766082;50,7182332570767;97,7573897772796;65,9929860473285;158,68131554401;102,510974585735;76,62907594623;113,697160812894;118,739663733039;126,708543231527
162,721517648314;50,3539039671845;101,769506317098;64,9529785378361;156,48628888014;113,100727976144;71,500967958135;117,610968387063;122,328975496359;126,05189331195
177,882799463576;53,0642346692786;105,925590334863;67,7648819472169;152,571690877023;114,452019956604;76,8207201365478;113,741805296556;117,992977769824;128,836117900735
178,920384097671;54,1681154301423;114,896399866045;67,7094611861206;160,583113581775;120,304946587617;73,8912708634333;110,830369151009;117,170066428453;127,090848253831
175,687201835019;53,8376617134904;116,749704672889;67,3897470444406;167,379964490687;117,942708627594;72,8301865312652;108,392235032301;118,423106256782;121,227961352907
177,743855144819;52,6457520058068;120,111422153803;68,6724521398347;157,925460568416;121,424141318908;73,5001598595503;106,258508248121;117,931391744218;118,146023636792
174,545635870609;54,541697491498;120,021128590993;66,6777620228029;172,794156136839;121,421956833122;72,828208385448;105,160393335603;119,480303286968;118,862931242718
173,928097968536;50,8032633702934;118,410611034346;68,7375094974341;176,78139740498;121,193774178719;71,5981991668241;109,536705114996;113,068903264462;118,770583639137
170,550915976793;54,1095384230832;118,257325042651;67,8875924468724;182,552163573247;123,449006490759;76,1385679884521;114,667192218745;109,77146384378;111,609478391779
168,218386257746;55,7595678246432;114,11877708483;67,5977407882994;190,296058313207;126,867251234042;78,2333672699349;112,253723416417;110,499554221663;111,180054921493
173,690073620342;54,3647409566622;115,663974179901;67,6287359091341;189,385833210065;122,408076810552;74,6589001365904;107,056450823317;107,073389900775;116,420306218046
176,869778528744;54,1426680470351;115,789821553811;61,874032970016;185,429003444174;120,759411234072;71,9624866208005;112,254074915893;104,643678094752;119,551202145535
184,84511442828;54,8528136016972;113,980406844722;64,3988477518363;177,566078614465;122,617438011193;69,7867038944086;110,814440048804;103,689892213461;119,110161477398
183,566614983813;57,6855328156779;110,076903461698;67,6208246729935;176,68591181175;130,094993870776;73,5192695876816;109,831210781418;98,1668436273882;117,439648542464
189,575010377685;54,8803719107507;112,947513635478;67,7665007557243;176,94321335641;131,5601229431;76,1569646360045;107,90207479842;93,6591741083257;118,263569206239
186,317665105998;55,9295333113672;118,419199831559;63,7688135489243;173,167402988417;133,75837300798;80,8227023430479;103,849443426165;97,180422593327;112,234564665202
178,332130565527;58,773546759421;116,109897624741;63,1080837597843;165,051548130968;128,071918227476;83,1336566278452;103,528072484433;96,4725021636521;112,504718045198
182,39519964746;57,7523560215235;116,297171493218;66,442160038896;165,607688523054;133,505846453777;82,703885640899;104,689988496201;107,877745494337;109,441602764959
181,150599698344;58,817351824033;118,853524404158;60,352742869371;173,461487149706;133,256340559077;79,7950209246155;107,740127758888;101,145402929236;110,815127591073
178,216799971866;58,9586846913096;129,298108180384;58,7517745524186;169,005831706115;127,522126818564;79,3911839751902;113,006164531248;106,325882100825;113,738299358738
178,544032585285;57,1119788303356;127,167964939143;55,1809037154054;163,882796913018;123,83941148174;76,0962811134701;107,754761565915;104,388542588909;101,889280651289
172,705602425398;57,887278854712;132,316764539378;57,102171443953;163,376908872619;123,508526140248;79,8949346944287;107,103581048587;104,130353094721;101,894593673124
163,80682700733;58,0712128432931;125,840361436697;57,6697417740095;160,880417263556;122,612867569709;82,5664783909877;109,691176603689;104,105531276607;110,384939664726
165,548557847293;60,6707768654984;124,213722280984;57,1312860968591;170,951793063252;120,944407560049;87,9317266663843;112,585838371538;102,887690466619;112,767301058551
164,418875857044;61,1482186720249;125,98905058385;56,7613231733929;162,253852864216;121,795872956118;91,3258197964167;113,333747821248;103,647329771933;108,49851986054
159,597282843695;60,2462952269189;133,854844080367;55,9710074295668;163,108210350044;124,1591566608;91,1472460208862;116,707089192953;103,435062332498;108,616418682065
153,460969922912;58,9706529483658;133,571800265771;59,9459686682218;163,902122172133;133,054923191267;89,7229915903547;109,09184293083;104,540204629633;111,137651522862
156,782492159327;62,7607841724937;133,943378920877;61,0626373131242;153,208116094719;134,76102803079;94,097476674134;106,38991393054;110,676119245196;107,955473294785
151,514450132666;57,7876744555177;131,701657779829;61,9867041326912;150,609384069879;129,284430740034;92,2604615108545;107,530548105383;112,769703060861;103,767047975956
154,283600143386;59,3056934934087;136,267040042577;66,4935970679001;158,396691188475;126,80131814145;90,0432816664472;98,236424182894;112,962472952009;93,4522809245696
138,467008245459;57,2255517564597;129,759922887158;65,7830872919224;152,089247849166;134,978896928841;91,4287408586131;91,8017964132734;110,578287921252;96,5362308464527
127,968662010679;59,7226162929133;127,587392837813;63,0481373667664;145,759567833774;138,23932775653;94,9329050060261;95,1187382348356;114,730694085168;100,176786120371
117,287793485217;60,4994577722074;130,42624341109;57,1672449543691;145,279422628866;138,62468961579;99,8767916007234;92,5037892425222;115,294844395176;103,876059219572
121,559125259498;62,5709557277096;132,324280454514;56,0267649474412;145,854044997883;140,903224645801;101,830149871255;88,9019620064464;116,199063996405;105,35336895329
125,875661144508;58,1695119620519;132,104537460054;56,4116303709515;148,039864592074;142,031472497574;100,760292337855;90,1697518318973;107,129633781586;103,920994552588
119,532954058113;59,6621621711335;133,019235769325;53,9020468247555;142,567704726406;132,113051084429;98,4721317199058;83,425259130823;104,966599645017;106,750277332778
122,385782594385;58,3790353959509;143,473769548667;52,7085055744354;145,012035700976;138,239169103342;96,7353302919997;88,0058630069721;103,347437714797;111,352993979397
120,481944354797;56,3061550597826;145,774960630505;54,0913309403198;138,327800532601;147,404977647892;98,0881859955503;86,1814031384367;100,386724066377;110,55211265629
124,695463051253;55,6700200118569;143,669399335256;51,5067129329691;138,26486080098;143,838142655111;105,787779816951;87,0903484197329;102,372047948837;105,892209591277
120,682373948758;55,0271162264482;143,515084534891;50,9862378157393;133,718033112901;143,852915725359;101,189394750387;86,0495938820512;105,012787309394;99,7186466396237
115,770326705942;54,9512987701251;142,455052240118;50,1383107627496;125,590659475977;150,050133446317;105,305884496229;91,2399446863098;104,030941558946;101,682959390996
118,034534583364;55,0598379798116;136,035974031548;48,1518113666052;131,497440123017;157,419052164339;106,887223763371;94,3582665430305;103,59484142777;103,08161767326
123,112866697642;56,3873488864979;136,551624687516;52,5151240374534;131,496994901848;161,211460323909;108,783807976987;94,1567149919175;103,877312244296;98,3603932957582
116,529775067665;54,2431922851132;133,688743784593;52,8184310925521;134,682096671229;160,566599386973;102,017827654495;94,0573453022641;100,328095045615;98,6136670681486
118,019094283251;61,3963141378455;131,7534312516;53,8843317826125;128,740496253408;158,275238321511;100,316214464881;92,7898961342514;98,5061138767721;104,692499283281
119,56806638255;62,1888938176548;127,28782163889;54,2576209401836;125,370053177776;162,737117421516;98,5950288040459;94,9788469290759;97,6041254264975;105,997410261583
123,349393225891;56,821118922734;128,668686968968;55,5333481150055;127,486568266145;157,998895857178;104,932186381985;95,1936535473346;96,7453099299144;102,811889283057
127,812880207281;57,0835266006671;120,305999647459;54,2187438920592;125,694912841912;159,937714866075;104,249077248722;94,8838035182828;98,8617204608829;98,8687191030842
128,100899495442;60,8182463170499;118,045909496189;50,7202468068424;131,441019566829;161,885955374902;109,040198256928;96,9597373376284;105,543810791388;101,156755962522
130,397533004114;59,2603930385976;113,246987109066;52,1170024121488;134,622822049679;164,590060758252;117,213331794625;98,570194239258;108,119208474454;93,5902567118829
131,477287814451;58,9252431862031;113,61972703795;50,577931778169;129,937863867297;174,509412549906;110,706269100998;99,5674339712848;107,034701565567;89,8034089474279
122,237935806787;59,5677616443542;108,832154983826;51,8275004436638;138,848676500814;175,4296769277;109,678115634573;103,513069353468;111,024586167836;90,9851560997579
118,546876968076;63,2148694113525;112,337674090734;49,6991413910807;137,408744412618;180,181439274756;110,542037067051;108,729458316051;112,976281234194;90,7834879891568
121,916782478252;64,144597821786;108,531205799604;51,6232308866587;137,477723489215;190,002296575987;114,69745010936;111,115341555018;109,048363755014;94,3739473168499
122,107434344907;67,3865939071408;111,393050716187;51,7287814081089;130,613445306419;185,112881475562;110,948830663366;109,055586298072;110,556681227906;90,4296033834612
121,52303986925;63,7624610212215;103,475407319482;53,7680319868335;130,438469693454;188,337439942291;107,286022691273;105,057294671134;107,487874789211;86,8054437483302
132,054034690124;66,4940093988157;108,835403498782;53,4683894222462;129,150388954957;178,403789942989;107,527021197017;105,631755824015;111,925642193468;89,1613168852309
126,196599043449;67,5647535403997;112,18114978328;56,6366850328902;133,997244096769;178,190618476526;107,04640455185;99,5469494331268;113,340459005744;89,5252351453692
131,724544688088;68,9358872910527;111,303091297903;55,9177915337239;136,784408732248;164,818876216584;104,599902336721;93,3849250012312;110,931045208882;97,307127020165
123,954086046731;74,0078276517099;114,095606159359;56,6908109300354;139,895893444992;165,889776233415;102,626699246547;94,8272590717939;111,642662846669;94,497061809618
134,005407284262;75,2359044187244;113,24980551744;58,5417267749171;137,463492575982;166,729728976723;105,580116708545;92,306841984802;110,935669884076;93,0301839186793
141,624895786197;74,7882281776129;113,301044510041;60,660517104775;131,991185983335;168,927464272601;106,813826896056;90,0991839330509;107,001144445971;90,9132403962903
142,046552043541;76,000322915333;107,731842381561;63,8810652295817;134,236088819041;174,144659449334;106,92079646688;91,0298933742086;108,058047064989;90,7569688595354
143,371462871613;77,1935401481811;109,660303180521;65,1028616660547;130,672173919347;178,752714643258;115,839230284372;88,6276851953514;105,395195386443;85,9460651894493
144,571151524804;75,7129443347249;109,607319153159;66,7201395936107;126,280129540343;182,84778604673;114,331294424438;89,9495937579824;103,786213465576;85,6183640855923
148,284538597345;79,4828577952141;117,595301883647;61,6136134238677;121,297610416387;189,375616479087;120,159043908083;93,8603612907876;101,037147608187;83,815142222931
160,341470055022;78,0423941097241;111,217697350921;61,4942054590881;114,66280094344;189,711189116622;119,110409256073;95,5007706436915;99,2875752115459;80,0813857943157
157,287059414166;78,6112059492216;109,770325365448;60,8673504693547;117,972808708026;197,324841586148;118,730070861448;95,0636350047224;93,6599264546302;82,1652420176559
155,190932973872;73,6145210854927;109,642467839434;59,6329758555836;121,692476395767;197,950467759676;115,88784394367;98,1467811242317;94,020150309862;83,378878848195
151,230391243207;72,6287275358486;109,930004790653;55,9017973574724;129,725343239515;186,761246658971;117,413832589276;100,832513140368;90,0161253924769;84,7097495525304
160,892060966537;75,4651864721344;107,316680761278;53,4939983883243;131,911413641715;190,33117073;119,471799138383;96,0749709155384;90,4376346679578;85,4890367051285
169,095409993596;76,571841922555;100,929940695276;56,6517297563094;129,490550766867;194,374677065064;110,018269007323;98,918880293143;89,5291719992056;83,9183674725604
171,318839534416;77,6838857010023;100,182865414532;54,2935546770377;133,399127671384;184,341884854539;104,753168209478;96,8528367804045;87,4342765670386;85,9704294324797
167,761320623248;76,9714839064483;98,9960836791164;57,06590413981;123,910527518094;166,771586986834;98,8870030979091;93,4640020271161;90,7266730735573;82,6761888230453
171,848118660321;75,5748354230615;97,1631946648048;55,9567074009638;123,505355275291;164,122858017831;101,472221806615;85,7651662912733;93,0530904496598;80,8603619190306
186,241189127553;73,12125193658;100,441609390324;56,1952706245673;126,586529742138;161,637341077387;101,657164055289;83,5080944973177;89,7890429417686;78,9956386731705
198,187509997788;74,6945607852945;104,342682160974;56,3384494006991;122,843441705424;153,494586898582;104,156536922958;86,3716695328362;96,0984696958338;78,7875297176539
201,942131883811;72,6594948623943;105,110323717225;53,5429163004378;127,41365091039;155,300858531142;109,671698047835;89,6592811611328;96,7706814072751;83,3258273702591
191,286953749153;75,9027974807037;115,120358285223;55,4603678658092;130,001108207602;153,752612072756;112,819657533139;86,9648066752545;102,035688341675;80,5248161195074
184,957117554223;73,766459681416;118,437989140836;58,2515033649182;132,695837606813;156,817794570781;112,291466286633;84,0744156856683;100,803222170261;73,3575016066185
181,928526260285;72,2340701098663;119,767099967861;56,1454777426566;143,129647276971;149,863509580683;108,109887762291;78,3930011433205;94,6096159958356;72,0550095668211
183,26012159078;69,8543928541619;112,528872963366;59,0803259076941;150,279836341961;156,87280996133;111,257354942395;82,9136667250059;101,07905836053;73,6855490010332
174,165225033099;64,8898749359742;111,335461758463;57,2785050605957;146,481864983342;154,145311417556;116,211010128237;82,018563916309;104,895231733673;73,9219617890104
176,602873155896;65,6222424807311;113,631836395399;57,458164410005;136,158314474167;152,187804122383;125,578001868004;84,1074739503351;95,3358371790241;80,5681236236046
161,623815975057;65,711250777662;109,125579421061;57,4046311512125;143,68416227088;147,252956785644;125,807531428656;82,7651885731721;100,514392349538;82,792380125793
166,092797680361;68,679175933141;110,558281574969;61,9292965724667;151,961559447089;149,14865076347;132,836671551565;81,5075378724181;102,650137270715;84,7710677769034
163,764619756334;67,0492129693932;110,785077638117;60,9516382066421;146,703775969107;145,362628386779;131,28860294113;84,7188535706128;95,4814677197206;85,1260189487713
159,648669501724;63,8340605082169;112,496082882331;64,3936652697867;148,487436525624;140,772962188738;125,309949717161;82,4565633048976;96,5009811799679;86,7143228965482
147,14845018352;62,6920281163028;113,034317181461;60,9369510011647;137,134391484047;144,053226887618;117,51783207378;80,375898715845;105,010163793141;84,7153420621695
138,609803651422;61,6118268199231;103,164753296089;62,9230955742472;137,3805214194;139,533880600996;123,272622763908;81,2619731017899;113,183700767459;86,0886247743951
141,005603959067;58,018040614845;104,607916018993;62,1256013892344;140,963264637087;135,893114168773;126,353099754378;76,774189451493;117,859505157937;86,6730286882292
146,67070328844;56,8448232615503;97,3472411472564;59,5626532819884;145,630094410849;139,083157858248;125,250749538744;77,17128870021;117,595598703039;96,4574365690141
142,23851567031;57,5792494258231;96,235901963549;62,5086116147479;136,372819435297;151,150407148005;119,772013327612;77,0246065782466;114,110157486374;91,9074628480128
137,349205806186;56,5113903381444;92,5485548267401;59,9942331888835;126,897698560184;150,377830191353;125,846706578985;78,2490126531533;113,293751425182;96,8606076107408
139,750885995906;57,7463512296307;90,6626424545927;64,789577333996;127,859316803956;141,128761535592;133,083308259176;79,8771624940692;113,548103809546;98,7803907232464
